source_file,title,language,commentary,image_thumbnail_id
case2516_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Cette forme relativement peu courante est toutefois
classique d'une pathologie pouvant entraîner une compression
radiculaire.",
case2517_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Les radiographies standards posent le diagnostic
différentiel entre un kyste simple ou un kyste anévrismal (les
patients sont généralement plus jeunes lors de la découverte), une
tumeur à cellule géante et un lipome intraosseux. Toutes ces
tumeurs sont assez caractéristiques de cette région. A noter qu'il
existe toujours une raréfaction trabéculaire à ce niveau, car il
s'agit d'un endroit d'entrecroisements des lignes de force. En cas
d'ostéopénie, cet aspect peut prendre une forme pseudokystique qui
peut en imposer pour une lésion tumorale. Ici, ce n'est absolument
pas le cas étant donné la lésion franchement lacunaire et finement
bordée de sclérose. Le CT montre indubitablement que cette lésion
est en partie composée de graisse étant donné les densités
négatives. Les densités positives traduisent des accidents
évolutifs à l'intérieur de la lésion, pouvant correspondre soit à
du sang, soit à de la fibrose. D'ailleurs, une partie de cette
réaction est calcifiée.",
case2518_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Maladie d'Ehlers-Danlos : Familiale, autosomale +,
prédomine chez l'homme : - Hyperélasticié + fragilité de la peau. -
Hyperlaxité articulaire. - Tendance aux saignements (d'o*
épanchements). - Rx : - Calcifications circulaires, à centres
clairs = dépôts de graisse calcifiée. - Myosite ossifiante. -
Epanchements, boursites. - Dislocation, subluxation (doigts,
épaules, patella, temporo-mand., acromio-clav., sterno-clav.). DD :
Marfan, Larsen, Down, cachexie, mal. neuro-musculaire, mal.
rhumatismale.",
case2519_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Encore un exemple d'une pathologie bilatérale,
uniquement symptomatique à gauche. La douleur est généralement
provoquée par des adhérences ou des synéchies que l'on peut voir à
l'arthroscopie, mais qui sont inapréciables par IRM. Toutefois, il
semblerait qu'une arthrose ou atteinte de la structure osseuse du
condyle soit également importante dans la pathologie douloureuse.
Ces anomalies de contour et de signal sont mieux appréciées par des
coupes coronales (qui ne sont pas montrées ici), que sagittales.
Chez ce patient, il existait une irrégularité de la surface du
condyle, plutôt sur le versant interne à gauche.",
case2520_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Normalement, le ménisque des articulations
temporo-mandibulaires (ATM) a une forme en ""noeud papillon"",
interposé entre le condyle mandibulaire et l'éminence temporale. A
noter qu'ici, la structure osseuse est conservée et qu'il n'y a pas
de lésion grossière décelable au niveau du condyle. Il faut savoir
qu'il existe des luxations méniscales tout à fait asymptomatiques.
Il s'agit donc d'un diagnostic morphologique, mais la clinique est
très importante, car elle est seule déterminante. Cliniquement, au
moment de la recapture, on peut entendre un ""click"" assez bruyant
pour être entendu par l'entourage.",
case2521_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Bien que le ménisque soit luxé antérieurement des deux
côtés, sans phénomène de recapture, les phénomènes dégénératifs
d'accompagnement sont un peu plus importants à gauche qu'à droite,
expliquant probablement la symptomatologie douloureuse de ce côté.
A signaler qu'une fois le ménisque luxé antérieurement, il perd sa
forme en ""noeud papillon"" et que parfois son signal apparaît très
perturbé.",
case2522_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Ces instabilités pouvant entraîner une tétraplégie, il
est préférable de les fixer à l'aide d'une ostéosynthèse et de
greffes comme c'est le cas ici.",
case2523_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Comme déjà discuté, une luxation antérieure du
ménisque, avec ou sans recapture n'est pas forcément symptomatique.
Chez cette patiente, la douleur était localisée à droite, alors que
la pathologie est symétrique et bilatérale. Auparavant, ces
ménisques étaient opérés et remplacés par une prothèse. Vu l'échec
constant de cette opération, elle est maintenant abandonnée, sauf
cas exceptionnels. Actuellement, une arthroscopie est effectuée
avec un lavage de l'articulation qui permet, en particulier, de
briser les adhérences et synéchies qui peuvent avoir lieu et qui
provoquent la symptomatologie douloureuse. A noter que ces
synéchies ne sont pas appréciables par IRM.. Cette patiente a subi
une arthroscopie des deux côtés, qui ne montrait pas d'adhérences à
gauche (articulation asymptomatique), alors qu'il existait des
adhérences à droite (articulation symptomatique).",
case2524_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Une luxation complète du coude n'est pas inhabituelle.
Par contre, l'absence de fracture est, par contre, tout à fait
surprenante. Généralement, il existe, au moins, une
fracture-arrachement soit de l'apophyse coronoïde, soit de la tête
radiale.",
case2525_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Il s'agit d'un aspect tout à fait caractéristique d'une
dysplasie congénitale des hanches, non traitée.",
case2526_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La luxation de la tête fémorale est l'une des rares
urgences orthopédiques. En effet, plus le délai est long entre
l'accident et la réduction et plus les chances de développer une
nécrose aseptique secondaire augmentent. Il est également important
de recontrôler la réduction car des fragments peuvent s'interposer
et empêcher une réduction parfaite, ce qui est le cas ici. La
réduction doit alors être chirurgicale. Ce type de traumatisme est
fréquemment d* à un choc du genou contre le tableau de bord, en
position assise, avec luxation postérieure de la tête et fracture
du pilier postérieur du cotyle.",
case2527_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"En raison de l'atteinte vasculaire, les patients
diabétiques développent des plaies et des escarres qui cicatrisent
très mal et qui se surinfectent très fréquemment, entraînant une
atteinte des structures osseuses sous-jacentes et une ostéomyélite
avec destruction. Ce phénomène peut être très agressif et résister
aux traitements antibiotiques. L'amputation est alors le seul
traitement possible.",
case2528_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Après échec du traitement conservateur, l'amputation
est le traitement de choix. Celle-ci se fait à la fois largement
pour circonscrite tout le foyer infectieux, mais également à minima
de façon à garder une fonction du pied. Malheureusement, plusieurs
amputations successives peuvent mener à une invalidité
complète.",
case2529_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"1) CLINIQUE : plus fréquente c/o l'Homme que la Femme.
Familial dominant. Fragilité de la peau et des vaisseaux d'o*
tumeur type Molluscum, nécrose , dissection des vaisseaux et
hémorragie. Elasticité articulaire augmentée. La maladie
d'Ehlers-Danlos n'est pas une entité homogène. On en dénombre
actuellement 9 variantes différentes. Toutes ont toutefois en
commun une fragilité cutanée, une hyperlaxité articulaire et une
tendance aux hémorragies. 2) RX : calcifications des tissus mous.
Subluxation et arthrose précoce. Déformation squelette et
cyphoscoliose, spondylolyse, côte et squelette axial. Déformation
osseuse secondaire à laxité des tendons. Anomalie congénitale :
pouce, cubitus, etc ... 3) Diagnostic différentiel : Marfan,
Larsen, cachexie, syndrome de Down, Maladie Neuromusculaire. Pour
calcifications : cysticercose, vaisseaux, maladie
collagène",
case2530_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Les biopsies effectuées au niveau du rétropéritoine
montrent un tissu de granulation éosinophile et plasmocytaire
développées en relation avec des foyers de stéatonécroses. La rate
et les ganglions examinés ne sont pas atteints par le processus.
Les biopsies osseuses montrent une moelle lipomateuse avec des
foyers de stéatonécrose et de liposclérose. Il s'agit donc d'une
maladie systémique atteignant de manière diffuse le tissu adipeux
sous forme d'inflammation et de stéatonécrose. Cette atteinte est
associée à une cardiomégalie et à une fibrose pulmonaire
interstitielle ainsi qu'à une atteinte du rétropéritoine. Pour
terminer il existe également une atteinte à prédominante
ostéocondensante, symétrique localisée dans les diaphyses et les
métaphyses. L'ensemble du tableau clinique et radiologique est tout
à fait évocateur d'une maladie d'Erdheim-Chester ou granulomatose
lipidique. Les altérations pathologiques ressemblent à celles de la
maladie d'Hand-Sh¸ller Christian. La relation entre la maladie
d'Erdheim-Chester et l'histiocytose n'est pas connue. L'atteinte
prédomine entre la 5ème et 7ème décade qui touche aussi bien les
hommes que les femmes.",
case2531_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Cet aspect est caractéristique d'enchondromes multiples
que l'on rencontre dans la maladie d'Ollier. Il s'agit d'une
maladie rare, non héréditaire, dont les manifestations apparaissent
dans la première décade de vie. Une fois la croissance terminée,
ces lésions ne croissent plus. Toutefois, une transformation
maligne n'est pas exceptionnelle, puisqu'elle touche 5 à 25 % des
cas. Cette transformation peut se faire en chondrosarcome, ou,
moins fréquemment, en chondrosarcome dédifférencié, en ostéosarcome
ou en chondrome chondroïde.",
case2532_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Aspect dorénavant tout à fait classique d'une maladie
de Bechterev avec fusion des articulations sacro-iliaques et
présence, ici, d'une pseudo-spondylodiscite cervicale.",
case2533_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La répartition radiologique est tout à fait
caractéristique d'une maladie de Bechterev. Il semble bien qu'il y
ait, chez ce patient, deux maladies, l'atteinte de spondylarthrite
ankylosante étant bien antérieure à l'atteinte cutanée. De plus la
répartition de l'atteinte osseuse est vraiment caractéristique
d'une maladie de Bechterev.",
case2534_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Cet aspect radiologique traduit une sacro-iliite
bilatérale. Dans ce cas, elle est légèrement asymétrique alors que
normalement dans les maladies de Bechterev, l'atteinte est plus
symétrique.",
case2535_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Ce cas est intéressant car il démontre, par des coupes
tomographiques standards, des lésions érosives tout à fait
débutantes, aussi bien au niveau des articulations sacro-iliaques
qu'au niveau de l'articulation manubrio-sternale. A noter que
l'articulation sterno-claviculaire ou le manubrio-sternum sont des
articulations qui peuvent être atteintes en cas de spondylarthrite
séro-négative. En cas de plainte clinique, seules des coupes
tomographiques permettent de mettre en évidence ces érosions. Les
radiographies standards, en raison d'importantes surprojections, ne
permettent pas de poser ce diagnostic.",
case2536_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La patiente étant HLA B27 positif, allié à la
symptomatologie clinique et à l'aspect radiologique, le diagnostic
de spondylarthrite ankylosante est retenu. Cette maladie est
beaucoup plus courante chez l'homme que chez la femme. De plus,
quand elle est présente chez la femme, son évolution est beaucoup
moins torpide et caractéristique. Malgré une symptomatologie
remontant à 1O ans, les modifications radiologiques sont
relativement peu importantes.",
case2537_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'aspect de la colonne dorso-lombaire et des
sacro-iliaques est tout à fait caractéristique d'une maladie de
Bechterew. La spondylarthrite ankylosante peut également faire des
manifestations périphériques, qui sont cependant beaucoup moins
courantes que dans le psoriasis ou la maladie de Reiter. La
clinique de cette patiente est tout à fait intéressante, puisque le
diagnostic de PR a d'abord été posé. Il est plus probable, étant
donné les lésions radiologiques avec l'association d'érosions et de
proliférations osseuses au niveau des mains qu'il s'agisse d'une
seule et même maladie, c'est-à-dire une spondylarthrite ankylosante
et non d'une PR associée à cette dernière maladie. De plus, en cas
de polyarthrite rhumatoïde, les articulations
métacarpo-phalangiennes sont atteintes avant les articulations
interphalangiennes distales.",
case2538_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Etant donné l'absence clinique pour une urétrite, le
diagnostic de maladie de Bechterew est retenu dans ce cas. Cette
maladie touche essentiellement les articulations sacro-iliaques
pour s'étendre plus proximalement le long de la colonne vertébrale.
Toutefois, l'atteinte périphérique est présente dans environ 5O %
des cas, et plus particulièrement au niveau des épaules, des
hanches et des articulations thoraciques antérieures. Au niveau des
hanches, l'aspect présent ici est assez caractéristique avec en
particulier ""l'épaulement"" du bord supéro-externe de la tête
fémorale, entrant dans le cadre de la réaction ostéophytaire, mais
sans pincement articulaire.",
case2539_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Très belle démonstration d'évolution de la formation
des syndesmophytes qu'il ne faut évidemment pas confondre avec une
ossification du ligament longitudinal antérieur (maladie de
Forestier appelée actuellement DISH), ou encore avec des
ostéophytes. Pour rappel, le syndesmophyte représente une
calcification, puis une ossification de l'anneau fibreux. Bien que
l'atteinte soit plus rare qu'en cas de psoriasis, le membre
supérieur peut également être atteint en cas de spondylarthrose
ankylosante et l'articulation gléno-humérale est la plus
fréquemment touchée.",
case2540_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Aspect caractéristique d'une sacro-iliite bilatérale,
en l'occurence symétrique, entrant dans le cadre d'une maladie de
Bechterew.",
case2541_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Cet aspect peut éventuellement poser une atteinte
actinique étant donné l'importance de la réaction de sclérose.
Toutefois, les images érosives n'entrent pas dans ce cadre. La
patiente étant HLA-B27 positive, il s'agit donc bien d'une
sacro-iliite entrant dans le cadre d'une maladie de
Bechterew.",
case2542_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Sacro-iliite bilatérale avec fusion compatible avec une
maladie de Bechterew. Pour rappel, la maladie de Bechterew est de
loin beaucoup plus fréquente chez les hommes que chez les femmes.
De plus, quand elle est présente chez les femmes, la présentation
clinique est mois torpide et la découverte plus tardive. De plus,
radiologiquement, l'atteinte est peu active et peut se présenter
parfois sous une forme atypique, avec en particulier une atteinte
des articulations sacro-iliaques isolées ou alors seulement des
segments dorso-lombaires atteints avec d'importantes zones libres
normales.",
case2543_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La fusion des articulations sacro-iliaques, ainsi que
les syndesmophytes entrent dans le cadre d'une spondylarthrite
ankylosante. La symphyse pubienne est également atteinte dans un
certain nombre de cas (16 à 23%), touchant plus fréquemment les
femmes que les hommes",
case2544_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'évolution d'une spondylarthrite ankylosante est
beaucoup moins torpide chez la femme que chez l'homme. A 5O ans,
cette patiente ne présente qu'une atteinte des articulations
sacro-iliaques, sans fusion de ces dernières et sans atteinte de la
colonne lombaire. L'atteinte étant bilatérale et symétrique, le
premier diagnostic est celui d'une spondylarthrite ankylosante
(maladie de Bechterew). Si l'atteinte est unilatérale ou nettement
asymétrique, il faut plutôt évoquer les autres spondylarthrites
séronégatives telles que la maladie de Reiter et le psoriasis. A
noter qu'en cas de psoriasis, l'attteinte osseuse peut parfois
précéder l'atteinte cutanée.",
case2545_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Pour commencer, très belle démonstration d'une ankylose
coxo-fémorale, ainsi que d'une ankylose lombaire avec fusion
intervertébrale et interapophysaire postérieure. A relever une
sacro-iliite bilatérale sans fusion actuellement, qui contraste
avec le reste du status radiologique. La fracture pathologique de
L5 est tout à fait caractéristique des ankyloses. La fracture ne se
produit pas au niveau de la fusion vertébrale, mais vraiment au
niveau du corps vertéral et prend également la fusion
inter-articulaire postérieure. Malgré le déplacement du mur
postérieur, le patient est très peu symptomatique. Curieusement,
ces patients se sentent même mieux après une fracture car elle
permet de récupérer une certaine mobilité qu'ils avaient
complètement perdue en raison de l'ankylose ! Quant au syndrome
obstructif rénal bilatéral, il est ici tout à fait
fortuit.",
case2546_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Très belle démonstration d'une image en ""rails de tram""
qui correspond à la fusion des articulations interapophysaires
postérieures. S'il existait de plus une ossification des ligaments
interépineux, il s'agirait alors d'une colonne
""bambou"".",
case2547_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Cet aspect est tout à fait caractéristique d'une
spondylodiscite granulomateuse entrant dans le cadre d'une
spondylarthrite ankylosante. A ne pas confondre avec une
spondylodiscite à germes banals ou d'origine
tuberculeuse.",
case2548_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Splendide démonstration d'une colonne ""bambou"" entrant
dans le cadre d'une maladie de Bechterew. Les enthésopathies font
également partie de ce syndrome. Il s'agit tout d'abord d'une
réaction inflammatiore avec érosions des insertions
musculo-tendineuses qui, avec les années, s'ossifie après avoir
provoqué des proliférations osseuses. Il faut toutefois noter que
cet aspect isolé n'est pas spécifique puisqu'il se retrouve dans
l'arthrose banale, les autres spondylarthrites séronégatives, ainsi
que dans la maladie de DISH (Diffuse Idiopathic Skeletal
Hyperostosis, anciennement appelée maladie de
Forestier).",
case2549_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Sacro-iliite bilatérale et symétrique entrant dans le
cadre d'une maladie de Bechterew. Il existe également une lésion de
Romanus qui est typique d'une lésion débutante inflammatoire,
compatible avec une maladie de Bechterew. Cet exemple est également
caractéristique de la ""mise au carré"" des corps vertébraux,
c'est-à-dire disparition de l'aspect concave. Cette modification
est due aux atteintes inflammatoires qui ""rabotent"" les angles
vertébraux.",
case2550_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Sacro-iliite bilatérale entrant dans le cadre d'une
maladie de Bechterew. Chez la femme, l'atteinte peut être très
progressive et tardive par rapport à l'homme. De même, la
symptomatologie clinique est généralement peu bruyante chez la
femme.",
case2551_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Démonstration caractéristique d'érosions entrant dans
le cadre d'une sacro-iliite d'une maladie de
Bechterew.",
case2552_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Très belle démonstration d'une maladie de Bechterew au
stade avancé, avec fusion de la colonne dorsale et de la charnière
lombo-sacrée, fusion des articulations sacro-iliaques et début de
fusion coxo-fémorale droite. A noter également les enthésopathies
d'insertion.",
case2553_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Classiquement, la maladie de Bechterew atteint d'abord
les articulations sacro-iliaques, pour s'étendre proximalement au
niveau de la colonne lombaire puis dorsale et enfin cervicale, de
manière continue et sans espace libre. Dans le stade tardif, on
note une fusion de tout l'axe vertébral, avec ""colonne bambou"",
entraînant une importante rigidité. Avant d'en arriver à ce stade,
la lésion commence par une inflammation de l'insertion de l'anneau
fibreux sur les corps vertébraux, entraînant des phénomènes de
sclérose et d'érosions, appelés ""Shiny corner"", appelés encore
lésions de Romanus. Cette atteinte mène ensuite à une calcification
voire ossification de l'anneau fibreux, menant à un syndesmophyte.
Le syndesmophyte se distingue de l'ostéophyte par le fait qu'il
longe l'anneau fibreux et qu'il s'étend donc verticalement et non
horizontalement.. Cette forme d'ossification est à distinguer d'une
ossification du ligament longitudinal antérieur de la maladie de
Forestier également appelée ""DISH"" (Diffuse idiopathic skeletal
hyperostosis). La maladie de DISH a également une évolution
différente, puisqu'elle se manifeste avant tout à partir de la
colonne dorsale, pour descendre en direction lombaire.",
case2554_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'articulation sacro-iliaque étant oblique, il est
parfois difficile de l'apprécier sur une incidence de face.
Toutefois, normalement la surface articulaire des articulations
sacro-iliaques est parfaitement bien délimitée par une fine bande
de sclérose. A partir du moment o* cette dernière a disparu et est
accompagnée en plus d'un aspect flou et d'une réaction de sclérose,
une sacro-iliite doit être suspectée. Dans les radiographies
standards, une incidence de Barsoni peut être effectuée. Avant
l'avènement du scanner, les coupes tomographiques étaient l'examen
le plus approprié pour mettre en évidence les érosions
inflammatoires. Actuellement, le CT a largement remplacé les
tomographies. Présence au niveau lombaire d'un très bel exemple
d'une lésion de Romanus, avec sclérose antéro-supérieure du corps
vertébral de L4 (""Shiny corner""), accompagnée d'une érosion, d'une
ébauche de syndesmophyte, caractéristique d'une spondylarthrite
séro-négative et plus particulièrement de la maladie de
Bechterew.",
case2555_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'atteinte des sacro-iliaques bilatérale et symétrique
chez un homme de 3l ans doit faire suspecter en premier lieu à une
maladie de Bechterew. Si l'atteinte est asymétrique, il faut
également évoquer une maladie de Reiter ou un psoriasis. L'atteinte
dorso-lombaire est surprenante et se manifeste plus par une
atteinte de type spondylodiscite inflammatoire que par des
syndesmophytes qui sont la 2ème caractéristique de cette maladie.
Au même titre que la maladie de Reiter et le psoriasis, le
Bechterew fait partie des spondylarthrites séronégatives.
L'atteinte prédomine nettement chez les hommes (4 à lO/l).
L'atteinte commence entre l5 et 35 ans, avec une tendance familiale
dont le mode de transmission n'est pas élucidé. Le HLA-B27 est +
dans plus de 9O % des cas (alors qu'il est + dans 6 à 8 % de la
population normale). Cette maladie peut être acompagnée d'une
atteinte extra-articulaire telle qu'une inflammation de l'iris, une
atteinte cardiaque et spécialement l'insuffisance aortique ou
encore une fibrose interstitielle pulmonaire touchant surtout les
lobes supérieurs.",
case2556_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Après la forme active sous forme d'atteinte
inflammatoire, la maladie progresse vers la fusion articulaire qui
débute généralement au niveau des articulations sacro-iliaques. De
plus, il existe une ossification progressive de l'anneau fibreux en
périphérie, qui provoque des syndesmophytes responsables d'une
fusion progressive de la colonne. Pour rappel, les syndesmophytes
ne sont pas des ostéophytes. Les syndesmophytes sont provoqués par
l'ossification de l'anneau fibreux en périphérie et par conséquent
ont une orientation verticale par rapport aux ostéophytes qui, eux,
ont une orientation dans un premier temps horizontale.",
case2557_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Sacro-iliite bilatérale et symétrique, compatible avec
une maladie de Bechterew. La biologie a montré un HLA-B27
positif.",
case2558_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La sacro-iliite bilatérale est compatible avec une
maladie de Bechterew. Toutefois, l'atteinte au niveau distal, bien
que possible dans la maladie de Bechterew, se rencontre de manière
prédominante dans la maladie de Reiter. Toutefois, dans cette
dernière maladie, l'atteinte des sacro-iliaques est généralement
nettement asymétrique.",
case2559_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'atteinte des sacro-iliaques, associée à des lésions
inflammatoires du col fémoral gauche, du genou gauche et de
l'épaule droite, traduit un état inflammatoire, qui, compte tenu du
contexte clinique et biologique, traduit une maladie de Bechterew
également appelée spondylarthrite ankylosante. Le bilan
radiologique de ce patient est intéressant, dans le sens o* il
existe une lésion de l'axe central au niveau des sacro-iliaques,
également accompagnée d'une atteinte périphérique.",
case2560_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Aspect caractéristique d'une sacro-iliite bilatérale,
avec atteinte de type discite inflammatoire, entrant dans le cadre
d'une maladie de Bechterew.",
case2561_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Répartition classique d'une atteinte inflammatoire
entrant dans le cadre d'une maladie de Bechterew.",
case2562_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La sacro-iliite découverte lors de l'hospitalisation
fait poser le diagnostic différentiel entre une maladie de
Bechterew ou éventuellement un hyperparathyroïdisme secondaire.
Toutefois, l'absence d'atteinte de l'extrémité distale de la
clavicule, l'absence d'atteintes osseuses au niveau de la main et
le dosage HLA-B27 + font poser le diagnostic d'une spondylarthrite
ankylosante.",
case2563_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Sacro-iliite bilatérale et symétrique, tout à fait
caratéristique d'une maladie de Bechterew. Toutefois, les diarrhées
fébriles font suspecter une maladie de Crohn ou une RCUH
sous-jacente. La patiente a largement été investiguée, et seul un
diagnostic de colite infectieuse a été posé.",
case2564_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Il s'agit donc d'une sacro-iliite dans le cadre d'une
maladie de Crohn. Cette atteinte ne peut pas être différenciée,
aussi bien radiologiquement que cliniquement, d'une maladie de
Bechterev.",
case2565_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Le Crohn, la RCUH et la maladie de Whippel peuvent être
associés à des arthropathies (dites arthropathies entériques). En
effet, 10 à 15% de ces patients développent une arthropathie. 50 à
60% sont périphériques et 20 à 30% montrent des modifications au
niveau des articulations sacro-iliaques, cliniquement et
radiologiquement, identiques à la maladie de Bechterew. A noter
qu'il n'y a pas de corrélation entre le degré d'atteinte osseuse et
l'activité de la maladie digestive.",
case2566_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Encore un exemple d'association d'une maladie de Crohn
avec une sacro-iliite bilatérale. Toutefois, l'atteinte des hanches
est tout à fait inhabituelle, avec une arthrite inflammatoire ou
infectieuse de la hanche droite, en partie destructrice. Lors de la
PTH droite, du tissu synovial a été prélevé et l'analyse
histologique a révélé une synovite chronique aspécifique. En
particulier, pas de signe d'une inflammation active. Il faut dire
que les données sont un peu perturbées par le traitement général et
par l'infiltration de stéroïdes. Pour être complet, le patient
présente aussi une thalassémie mineure découverte
fortuitement.",
case2567_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Aspect un peu flou des articulations sacro-iliaques,
qui est confirmé par les coupes tomographiques. Il existe
effectivement des images érosives bordées de sclérose entrant dans
le cadre d'une sacro-iliite.",
case2568_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"La maladie de Crohn est accompagnée dans 3 à l6 % des
cas d'une atteinte des sacro-iliaques ou de la colonne lombaire,
typique d'une spondylarthrite ankylosante. Les patients présentant
une maladie de Crohn et une spondylarthrite ankylosante ont un HLA
B27 + dans 9O % des cas. L'atteinte des articulations
sacro-iliaques peut donc se retrouver non seulement dans les cas de
polyarthrites rhumatoïdes ou d'arthrites séronégatives, mais aussi
en cas d'entéropathies, telles qu'une RCUH, un Crohn, un Wipple ou
après une opération de ""by-pass"" pour obésité. La cirrhose de
Laennec, la cirrhose biliaire, l'hépatite virale et les maladies
pancréatiques peuvent également provoquer des atteintes des
articulations sacro-iliaques. Dans le diagnostic différentiel
exhaustif, il existe également l'ostéite condensans ilii,
l'hyperparathyroïdisme, la goutte, les athroses et les arthrites
infectieuses.",
case2569_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'aspect ostéocondensant sur les radiographies
standards et la réaction hypo-intense en T1, associés à un oedème
des tissus mous environnants est tout à fait caractéristique d'une
nécrose débutante de la tête du 3ème métatarsien. Ce syndrome est
tout à fait caractéristique d'une maladie de Freiberg, qui
correspond à une vraie nécrose de la tête métatarsienne, que l'on
trouve typiquement chez les adolescentes, au niveau de la tête des
2ème ou 3ème métatarsiens. Moins couramment, le 4ème et le 5ème
sont parfois touchés. L'étiologie n'est pas certaine, mais il est
probable que des microtraumatismes répétés ou que le port des
chaussures à talons sont une incidence dans le développement de
cette maladie. La nécrose de la tête d'un métatarsien fait partie
de la famille des ostéochondroses, comme par exemple la maladie de
Legg-Calvé-Perthes (nécrose aseptique de la tête fémorale chez les
adolescents), la maladie de Kienbock (nécrose de l'os
semi-lunaire), la maladie d'Osgood-Schlatter, etc... Ce qui est
tout à fait remarquable ici, c'est que le stade est encore peu
avancé, car généralement, les maladies de Freiberg sont
diagnostiquées au stade o* il y a déjà un effondrement de la tête
métatarsienne. Dans le cadre d'une lecture courante, il est très
facile de sous-estimer l'aspect légèrement ostéocondensant sur la
radiographie standard. L'IRM vient formellement conforter le
diagnostic.",
case2570_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"L'ensemble de ces critères radiologiques sont tout à
fait caractéristiques d'une maladie de Legg-Calvé-Perthes. Pour
rappel, cette maladie est beaucoup moins fréquente chez la fille
que chez le garçon.",
case2571_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Cet aspect radiologique traduit une nécrose du noyau
épiphysaire gauche, appelée encore ""maladie de Legg-Calvé-Perthes"".
Cette maladie a été décrite simultanément par Legg à Boston, Calvé
en France et Perthes en Allemagne. Cette nécrose survient,
généralement, entre 4 et 8 ans et touche, de manière prédominante,
les garçons (5/l). L'atteinte est asymétrique, bilatérale dans
seulement lO % des cas. En cas d'atteinte bilatérale, une
hypothyroïdie doit être suspectée (hanches crétinoïdes).
Radiologiquement, on peut observer un épanchement
intra-articulaire, une asymétrie d'ossifications des noyaux
fémoraux, un déplacement latéral du noyau d'ossification fémoral
et, pour terminer, une fragmentation, une déformation et un
aplatissement de ce noyau d'ossification. Accessoirement, des
irrégularités métyphysaires ou des lésions kystiques à ce niveau
peuvent, également, apparaître. D'une manière générale,
l'acétabulum n'est pas touché.",
case2572_fr.xml,Collection Kindynis - Ostéoarticulaire,French,"Bel exemple d'une maladie de Paget atteignant le
sternum. Cette atteinte est extrêmement rare.",
